product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Winnall,TMS LTD,,QGAUGEPCL9D,PCL MK3 GAUGE 9FT DUAL CLIP ON,,,,,,,6,100,,NEW REPAIR MATERIALS  Airline Hoses & Ga,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QFERRULE25,FERRULE X 25,,,,,,,4,100,,NEW REPAIR MATERIALS  Stick On Rubber Va,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12637,QVALMCAR521,BOLT IN VALVE - CAR 521MS-EACH,,,,,,,23,100,,NEW REPAIR MATERIALS  Bolt In Valve - Ca,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12510,QEXTCARBENT,BENT EXTENSION - EACH,,,,,,,6,100,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALTSTR-SS,BOLT IN VAL-S'SINGLE TR570/572,,,,,,,50,100,,NEW REPAIR MATERIALS  Truck Valves & Whe,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALTSTR-70,BOLT IN VALVE TRUCK 70MS STRA,,,,,,,35,100,,NEW REPAIR MATERIALS  Truck Valves & Whe,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12250,QVALTRAC,BOLT IN TRACTOR VALVE TR618A,,,,,,,7,100,,NEW REPAIR MATERIALS  Tractor Valves,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11113,QVALTOOLSNAP,VALVE DEMOUNT TOOL-SNAP ON,,,,,,,4,100,,NEW REPAIR MATERIALS  Valve Accessories,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11114,QFISHTOOL,CABLE TYPE FISHING TOOL,,,,,,,6,100,,NEW REPAIR MATERIALS  Valve Accessories,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QPLUG6-40,6MM PLUG PATCH X 40,,,,,,,50,100,,NEW REPAIR MATERIALS  Plug Patches,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QPLUG10-20,10MM PLUG PATCH X 10,,,,,,,9,100,,NEW REPAIR MATERIALS  Plug Patches,N,N,,,0,,0,0
